study,scenario,K,euler_steps,paths,method,output_path,runtime_seconds
path_60,ITM put,110,60,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,10.865446
path_60,ITM put,110,60,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.234251
path_60,ITM put,110,60,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,20.064494
path_60,ITM put,110,60,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.306075
path_60,ITM put,110,60,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,37.837720
path_60,ITM put,110,60,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.448060
path_60,ITM put,110,60,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,74.143783
path_60,ITM put,110,60,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.602491
path_60,ITM put,110,60,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r05_v0114_vp009_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,111.884850
step_20000,K=70 put,70,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.250847
step_20000,K=70 put,70,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,36.987434
step_20000,K=70 put,70,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.272776
step_20000,K=70 put,70,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.819081
step_20000,K=70 put,70,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.316194
step_20000,K=70 put,70,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.926987
step_20000,K=70 put,70,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.402803
step_20000,K=70 put,70,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.233029
step_20000,K=80 put,80,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.237501
step_20000,K=80 put,80,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.031293
step_20000,K=80 put,80,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.281898
step_20000,K=80 put,80,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.856931
step_20000,K=80 put,80,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.303848
step_20000,K=80 put,80,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.812754
step_20000,K=80 put,80,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.340800
step_20000,K=80 put,80,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.786322
step_20000,OTM put,90,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.242379
step_20000,OTM put,90,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.169161
step_20000,OTM put,90,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.283000
step_20000,OTM put,90,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.966144
step_20000,OTM put,90,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.322154
step_20000,OTM put,90,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.921813
step_20000,OTM put,90,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.334577
step_20000,OTM put,90,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.884911
step_20000,ATM,100,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.242179
step_20000,ATM,100,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.154722
step_20000,ATM,100,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.282862
step_20000,ATM,100,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.757241
step_20000,ATM,100,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.318527
step_20000,ATM,100,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.821082
step_20000,ATM,100,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.336927
step_20000,ATM,100,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.944005
step_20000,ITM put,110,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.238833
step_20000,ITM put,110,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,36.952931
step_20000,ITM put,110,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.272884
step_20000,ITM put,110,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.005673
step_20000,ITM put,110,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.322392
step_20000,ITM put,110,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.808850
step_20000,ITM put,110,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.333079
step_20000,ITM put,110,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.932526
step_60000,K=70 put,70,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.418738
step_60000,K=70 put,70,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,107.699225
step_60000,K=70 put,70,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.544728
step_60000,K=70 put,70,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.847376
step_60000,K=70 put,70,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.664955
step_60000,K=70 put,70,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.946194
step_60000,K=70 put,70,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.783339
step_60000,K=70 put,70,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.977751
step_60000,K=80 put,80,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.422065
step_60000,K=80 put,80,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,107.886383
step_60000,K=80 put,80,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.548311
step_60000,K=80 put,80,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,110.083910
step_60000,K=80 put,80,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.671311
step_60000,K=80 put,80,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.771829
step_60000,K=80 put,80,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.789372
step_60000,K=80 put,80,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.786877
step_60000,OTM put,90,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.416787
step_60000,OTM put,90,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,107.822462
step_60000,OTM put,90,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.541042
step_60000,OTM put,90,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,110.260635
step_60000,OTM put,90,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.675765
step_60000,OTM put,90,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.739147
step_60000,OTM put,90,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.784956
step_60000,OTM put,90,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.557688
step_60000,ATM,100,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.416982
step_60000,ATM,100,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,107.558206
step_60000,ATM,100,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.545609
step_60000,ATM,100,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.923432
step_60000,ATM,100,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.662529
step_60000,ATM,100,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.824337
step_60000,ATM,100,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.781930
step_60000,ATM,100,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,110.135341
step_60000,ITM put,110,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.413447
step_60000,ITM put,110,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,106.964190
step_60000,ITM put,110,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.539237
step_60000,ITM put,110,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.391933
step_60000,ITM put,110,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.659634
step_60000,ITM put,110,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.318406
step_60000,ITM put,110,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.782047
step_60000,ITM put,110,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r05_v0114_vp009_t1_delta05_nex12\results\reference_values\bgk_r05_v0114_vp009_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.919721
