study,scenario,K,euler_steps,paths,method,output_path,runtime_seconds
path_60,ITM put,110,60,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,111.946790
step_20000,K=70 put,70,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.240161
step_20000,K=70 put,70,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.483979
step_20000,K=70 put,70,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.287615
step_20000,K=70 put,70,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.093189
step_20000,K=70 put,70,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.337716
step_20000,K=70 put,70,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.543754
step_20000,K=70 put,70,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.357200
step_20000,K=70 put,70,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.181375
step_20000,K=80 put,80,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.247212
step_20000,K=80 put,80,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,36.584801
step_20000,K=80 put,80,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.277190
step_20000,K=80 put,80,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.251425
step_20000,K=80 put,80,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.302360
step_20000,K=80 put,80,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,39.660508
step_20000,K=80 put,80,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.358184
step_20000,K=80 put,80,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,39.029287
step_20000,OTM put,90,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.251602
step_20000,OTM put,90,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,40.051768
step_20000,OTM put,90,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.269227
step_20000,OTM put,90,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.178248
step_20000,OTM put,90,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.320116
step_20000,OTM put,90,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.601366
step_20000,OTM put,90,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.332028
step_20000,OTM put,90,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.605188
step_20000,ATM,100,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.240683
step_20000,ATM,100,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.807060
step_20000,ATM,100,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.276431
step_20000,ATM,100,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.409072
step_20000,ATM,100,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.323613
step_20000,ATM,100,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.776280
step_20000,ATM,100,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.341391
step_20000,ATM,100,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.587509
step_20000,ITM put,110,24,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.239369
step_20000,ITM put,110,24,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,37.573503
step_20000,ITM put,110,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.272840
step_20000,ITM put,110,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.219670
step_20000,ITM put,110,72,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.302469
step_20000,ITM put,110,72,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.343706
step_20000,ITM put,110,96,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,0.355196
step_20000,ITM put,110,96,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths20k_s24487296_table.csv,38.425801
step_60000,K=70 put,70,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.419601
step_60000,K=70 put,70,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.451684
step_60000,K=70 put,70,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.545174
step_60000,K=70 put,70,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.345992
step_60000,K=70 put,70,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.661281
step_60000,K=70 put,70,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.966728
step_60000,K=70 put,70,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.773702
step_60000,K=70 put,70,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,112.981138
step_60000,K=80 put,80,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.419346
step_60000,K=80 put,80,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.993177
step_60000,K=80 put,80,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.539966
step_60000,K=80 put,80,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,112.384986
step_60000,K=80 put,80,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.657355
step_60000,K=80 put,80,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,112.689025
step_60000,K=80 put,80,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.804165
step_60000,K=80 put,80,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,114.433456
step_60000,OTM put,90,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,1.172774
step_60000,OTM put,90,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,120.019176
step_60000,OTM put,90,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.559044
step_60000,OTM put,90,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,116.897425
step_60000,OTM put,90,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.676430
step_60000,OTM put,90,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.999837
step_60000,OTM put,90,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.776734
step_60000,OTM put,90,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,112.464630
step_60000,ATM,100,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.420593
step_60000,ATM,100,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.545177
step_60000,ATM,100,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.541452
step_60000,ATM,100,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,112.042267
step_60000,ATM,100,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.662228
step_60000,ATM,100,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.466581
step_60000,ATM,100,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.785572
step_60000,ATM,100,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.900914
step_60000,ITM put,110,24,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.417047
step_60000,ITM put,110,24,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,109.766013
step_60000,ITM put,110,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.543170
step_60000,ITM put,110,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.561558
step_60000,ITM put,110,72,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.667662
step_60000,ITM put,110,72,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.253003
step_60000,ITM put,110,96,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,0.776017
step_60000,ITM put,110,96,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\bgk_r02_t1_delta05_nex12_step_sweep_all_ref1200_direct_samepaths60k_s24487296_table.csv,111.676746
