scenario,K,S0,T,r,v0,vp0,kappa1,kappa2,theta,xi1,xi2,rho12,rho13,rho23,delta1,delta2,exercise_dates,euler_steps,paths,method,seed,low_seed,low_paths,runtime_seconds,reference_direct_price,price_direct,se_direct,ci_width_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct,engine_sha256
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,24,60000,hybrid,2026,2103,1000,117.4518645,6.343052,6.420705011400,0.001765721153,0.006921626919,0.012242215798,0.011696608816,0.012787822780,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,60000,benchmark,2026,2103,1000,0.559475000002,6.343052,6.370406027479,0.034274263674,0.134355113602,0.004312439419,0.000000000000,0.014903170316,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,60000,hybrid,2026,2103,1000,112.540997,6.343052,6.395839412776,0.001797697807,0.007046975404,0.008322084192,0.007766596439,0.008877571945,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,72,60000,benchmark,2026,2103,1000,0.724269500002,6.343052,6.401665899762,0.034175502800,0.133967970976,0.009240646263,0.000000000000,0.019800860099,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,72,60000,hybrid,2026,2103,1000,125.5398956,6.343052,6.387660601902,0.001808773445,0.007090391906,0.007032671639,0.006473761519,0.007591581758,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,96,60000,benchmark,2026,2103,1000,0.864031600002,6.343052,6.380702889909,0.033984553060,0.133219447995,0.005935768761,0.000000000000,0.016436979218,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,96,60000,hybrid,2026,2103,1000,116.7535344,6.343052,6.384128269178,0.001820240733,0.007135343674,0.006475789443,0.005913335937,0.007038242949,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,24,60000,benchmark,2026,2103,1000,0.494790199999,12.571373,12.595484144207,0.042813133854,0.167827484707,0.001917940404,0.000000000000,0.008592926688,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,24,60000,hybrid,2026,2103,1000,117.3285938,12.571373,12.668002981510,0.000330718289,0.001296415694,0.007686509780,0.007634947564,0.007738071996,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,60000,benchmark,2026,2103,1000,0.600142700001,12.571373,12.548138536434,0.043144643817,0.169127003763,0.001848204135,0.000000000000,0.008574876065,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,60000,hybrid,2026,2103,1000,114.5525531,12.571373,12.644217837512,0.000349667178,0.001370695337,0.005794501326,0.005739984793,0.005849017858,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,72,60000,benchmark,2026,2103,1000,0.739496800001,12.571373,12.608540874748,0.043836342018,0.171838460710,0.002956548561,0.000000000000,0.009791063005,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,72,60000,hybrid,2026,2103,1000,115.9271389,12.571373,12.636271592327,0.000361958422,0.001418877015,0.005162410846,0.005105977988,0.005218843704,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,96,60000,benchmark,2026,2103,1000,0.8479152,12.571373,12.615552045670,0.043452919075,0.170335442772,0.003514257804,0.000000000000,0.010288992861,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ITM put,110.0,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,96,60000,hybrid,2026,2103,1000,123.95265,12.571373,12.633062356784,0.000372129051,0.001458745880,0.004907129618,0.004849111059,0.004965148176,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
